Time [s];Position [°];Current [A];Voltage [V];;;;;;
2,153;1,230;0,118;4,664;;;;;;
2,154;0,615;0,123;4,648;;;;;;
2,155;0,615;0,123;4,648;;;;;;
2,156;0,088;0,127;4,644;;;;;;
2,157;0,088;0,127;4,644;;;;;;
2,158;0,000;0,123;4,672;;;;;;
2,159;0,000;0,123;4,672;;;;;;
2,16;358,770;0,136;4,660;;;;;;
2,161;358,770;0,136;4,660;;;;;;
2,162;358,154;0,130;4,668;;;;;;
2,163;358,154;0,130;4,668;;;;;;
2,164;357,627;0,129;4,696;;;;;;
2,165;357,627;0,129;4,696;;;;;;
2,166;357,012;0,128;4,684;;;;;;
2,167;357,012;0,128;4,684;;;;;;
2,168;356,484;0,125;4,660;;;;;;
2,169;356,484;0,125;4,660;;;;;;
2,17;355,957;0,129;4,664;;;;;;
2,171;355,957;0,129;4,664;;;;;;
2,172;355,342;0,128;4,640;;;;;;
2,173;355,342;0,128;4,640;;;;;;
2,174;354,814;0,125;4,640;;;;;;
2,175;354,814;0,125;4,640;;;;;;
2,176;354,287;0,131;4,648;;;;;;
2,177;354,287;0,131;4,648;;;;;;
2,178;353,760;0,132;4,660;;;;;;
2,179;353,760;0,132;4,660;;;;;;
2,18;353,232;0,131;4,668;;;;;;
2,181;353,232;0,131;4,668;;;;;;
2,182;352,705;0,132;4,644;;;;;;
2,183;352,705;0,132;4,644;;;;;;
2,184;352,002;0,131;4,656;;;;;;
2,185;352,002;0,131;4,656;;;;;;
2,186;351,387;0,127;4,668;;;;;;
2,187;351,387;0,127;4,668;;;;;;
2,188;350,859;0,133;4,660;;;;;;
2,189;350,859;0,133;4,660;;;;;;
2,19;350,244;0,118;4,632;;;;;;
2,191;350,244;0,118;4,632;;;;;;
2,192;349,629;0,118;4,644;;;;;;
2,193;349,629;0,118;4,644;;;;;;
2,194;349,102;0,128;4,648;;;;;;
2,195;349,102;0,128;4,648;;;;;;
2,196;348,486;0,130;4,620;;;;;;
2,197;348,486;0,130;4,620;;;;;;
2,198;347,959;0,125;4,644;;;;;;
2,199;347,959;0,125;4,644;;;;;;
2,2;347,432;0,139;4,636;;;;;;
2,201;347,432;0,139;4,636;;;;;;
2,202;346,904;0,138;4,644;;;;;;
2,203;346,904;0,138;4,644;;;;;;
2,204;346,377;0,133;4,664;;;;;;
2,205;346,377;0,133;4,664;;;;;;
2,206;345,938;0,135;4,652;;;;;;
2,207;345,938;0,135;4,652;;;;;;
2,208;345,410;0,125;4,632;;;;;;
2,209;345,410;0,125;4,632;;;;;;
2,21;344,971;0,123;4,648;;;;;;
2,211;344,971;0,123;4,648;;;;;;
2,212;344,443;0,118;4,616;;;;;;
2,213;344,443;0,118;4,616;;;;;;
2,214;343,916;0,116;4,612;;;;;;
2,215;343,916;0,116;4,612;;;;;;
2,216;343,477;0,122;4,624;;;;;;
2,217;343,477;0,122;4,624;;;;;;
2,218;343,037;0,129;4,608;;;;;;
2,219;343,037;0,129;4,608;;;;;;
2,22;342,598;0,126;4,648;;;;;;
2,221;342,598;0,126;4,648;;;;;;
2,222;341,982;0,133;4,652;;;;;;
2,223;341,982;0,133;4,652;;;;;;
2,224;341,543;0,142;4,672;;;;;;
2,225;341,543;0,142;4,672;;;;;;
2,226;341,016;0,132;4,692;;;;;;
2,227;341,016;0,132;4,692;;;;;;
2,228;340,488;0,131;4,680;;;;;;
2,229;340,488;0,131;4,680;;;;;;
2,23;340,049;0,129;4,656;;;;;;
2,231;340,049;0,129;4,656;;;;;;
2,232;339,521;0,114;4,636;;;;;;
2,233;339,521;0,114;4,636;;;;;;
2,234;339,082;0,119;4,632;;;;;;
2,235;339,082;0,119;4,632;;;;;;
2,236;338,643;0,122;4,604;;;;;;
2,237;338,643;0,122;4,604;;;;;;
2,238;338,115;0,119;4,656;;;;;;
2,239;338,115;0,119;4,656;;;;;;
2,24;337,764;0,126;4,632;;;;;;
2,241;337,764;0,126;4,632;;;;;;
2,242;337,412;0,132;4,644;;;;;;
2,243;337,412;0,132;4,644;;;;;;
2,244;336,973;0,131;4,684;;;;;;
2,245;336,973;0,131;4,684;;;;;;
2,246;336,445;0,139;4,672;;;;;;
2,247;336,445;0,139;4,672;;;;;;
2,248;336,006;0,141;4,672;;;;;;
2,249;336,006;0,141;4,672;;;;;;
2,25;335,479;0,143;4,680;;;;;;
2,251;335,479;0,143;4,680;;;;;;
2,252;334,951;0,139;4,648;;;;;;
2,253;334,951;0,139;4,648;;;;;;
2,254;334,512;0,132;4,640;;;;;;
2,255;334,512;0,132;4,640;;;;;;
2,256;333,984;0,140;4,644;;;;;;
2,257;333,984;0,140;4,644;;;;;;
2,258;333,545;0,132;4,620;;;;;;
2,259;333,545;0,132;4,620;;;;;;
2,26;333,105;0,126;4,620;;;;;;
2,261;333,105;0,126;4,620;;;;;;
2,262;332,666;0,128;4,652;;;;;;
2,263;332,666;0,128;4,652;;;;;;
2,264;332,139;0,134;4,636;;;;;;
2,265;332,139;0,134;4,636;;;;;;
2,266;331,699;0,130;4,636;;;;;;
2,267;331,699;0,130;4,636;;;;;;
2,268;331,260;0,137;4,624;;;;;;
2,269;331,260;0,137;4,624;;;;;;
2,27;330,820;0,144;4,640;;;;;;
2,271;330,820;0,144;4,640;;;;;;
2,272;330,381;0,140;4,656;;;;;;
2,273;330,381;0,152;4,656;;;;;;
2,274;329,941;0,152;4,656;;;;;;
2,275;329,941;0,152;4,656;;;;;;
2,276;329,502;0,141;4,628;;;;;;
2,277;329,502;0,141;4,628;;;;;;
2,278;329,063;0,133;4,636;;;;;;
2,279;329,063;0,133;4,636;;;;;;
2,28;328,623;0,131;4,612;;;;;;
2,281;328,623;0,131;4,612;;;;;;
2,282;328,184;0,122;4,608;;;;;;
2,283;328,184;0,122;4,608;;;;;;
2,284;327,744;0,120;4,620;;;;;;
2,285;327,744;0,120;4,620;;;;;;
2,286;327,305;0,118;4,584;;;;;;
2,287;327,305;0,118;4,584;;;;;;
2,288;326,777;0,127;4,616;;;;;;
2,289;326,777;0,127;4,616;;;;;;
2,29;326,250;0,129;4,644;;;;;;
2,291;326,250;0,129;4,644;;;;;;
2,292;325,898;0,145;4,628;;;;;;
2,293;325,898;0,145;4,628;;;;;;
2,294;325,371;0,139;4,688;;;;;;
2,295;325,371;0,139;4,688;;;;;;
2,296;325,020;0,141;4,684;;;;;;
2,297;325,020;0,143;4,684;;;;;;
2,298;324,580;0,143;4,676;;;;;;
2,299;324,580;0,143;4,676;;;;;;
2,3;324,141;0,124;4,648;;;;;;
2,301;324,141;0,124;4,648;;;;;;
2,302;323,613;0,125;4,652;;;;;;
2,303;323,613;0,125;4,652;;;;;;
2,304;323,262;0,122;4,608;;;;;;
2,305;323,262;0,122;4,608;;;;;;
2,306;322,822;0,114;4,612;;;;;;
2,307;322,822;0,114;4,612;;;;;;
2,308;322,471;0,116;4,620;;;;;;
2,309;322,471;0,116;4,620;;;;;;
2,31;322,031;0,126;4,632;;;;;;
2,311;322,031;0,126;4,632;;;;;;
2,312;321,680;0,130;4,668;;;;;;
2,313;321,680;0,130;4,668;;;;;;
2,314;321,240;0,139;4,668;;;;;;
2,315;321,240;0,139;4,668;;;;;;
2,316;320,801;0,138;4,672;;;;;;
2,317;320,801;0,138;4,672;;;;;;
2,318;320,361;0,131;4,692;;;;;;
2,319;320,361;0,131;4,692;;;;;;
2,32;319,922;0,139;4,680;;;;;;
2,321;319,922;0,138;4,680;;;;;;
2,322;319,482;0,138;4,652;;;;;;
2,323;319,482;0,138;4,652;;;;;;
2,324;319,043;0,136;4,648;;;;;;
2,325;319,043;0,136;4,648;;;;;;
2,326;318,604;0,138;4,624;;;;;;
2,327;318,604;0,138;4,624;;;;;;
2,328;318,252;0,131;4,628;;;;;;
2,329;318,252;0,131;4,628;;;;;;
2,33;317,813;0,134;4,644;;;;;;
2,331;317,813;0,134;4,644;;;;;;
2,332;317,373;0,131;4,640;;;;;;
2,333;317,373;0,131;4,640;;;;;;
2,334;316,934;0,129;4,644;;;;;;
2,335;316,934;0,129;4,644;;;;;;
2,336;316,582;0,131;4,680;;;;;;
2,337;316,582;0,131;4,680;;;;;;
2,338;316,143;0,138;4,640;;;;;;
2,339;316,143;0,138;4,640;;;;;;
2,34;315,791;0,134;4,660;;;;;;
2,341;315,791;0,134;4,660;;;;;;
2,342;315,439;0,150;4,656;;;;;;
2,343;315,439;0,150;4,656;;;;;;
2,344;315,088;0,144;4,640;;;;;;
2,345;315,088;0,144;4,640;;;;;;
2,346;314,648;0,138;4,644;;;;;;
2,347;314,648;0,144;4,644;;;;;;
2,348;314,297;0,144;4,648;;;;;;
2,349;314,297;0,144;4,648;;;;;;
2,35;313,857;0,133;4,632;;;;;;
2,351;313,857;0,133;4,632;;;;;;
2,352;313,506;0,128;4,628;;;;;;
2,353;313,506;0,128;4,628;;;;;;
2,354;312,979;0,119;4,608;;;;;;
2,355;312,979;0,119;4,608;;;;;;
2,356;312,539;0,118;4,628;;;;;;
2,357;312,539;0,118;4,628;;;;;;
2,358;312,188;0,121;4,644;;;;;;
2,359;312,188;0,121;4,644;;;;;;
2,36;311,748;0,135;4,632;;;;;;
2,361;311,748;0,135;4,632;;;;;;
2,362;311,396;0,138;4,652;;;;;;
2,363;311,396;0,136;4,652;;;;;;
2,364;310,957;0,136;4,660;;;;;;
2,365;310,957;0,136;4,660;;;;;;
2,366;310,605;0,146;4,656;;;;;;
2,367;310,605;0,146;4,656;;;;;;
2,368;310,166;0,141;4,656;;;;;;
2,369;310,166;0,141;4,656;;;;;;
2,37;309,902;0,129;4,648;;;;;;
2,371;309,902;0,129;4,648;;;;;;
2,372;309,551;0,126;4,620;;;;;;
2,373;309,551;0,114;4,620;;;;;;
2,374;309,199;0,114;4,624;;;;;;
2,375;309,199;0,114;4,624;;;;;;
2,376;308,848;0,123;4,640;;;;;;
2,377;308,848;0,123;4,640;;;;;;
2,378;308,408;0,127;4,620;;;;;;
2,379;308,408;0,128;4,620;;;;;;
2,38;308,057;0,128;4,672;;;;;;
2,381;308,057;0,131;4,672;;;;;;
2,382;307,705;0,131;4,664;;;;;;
2,383;307,705;0,131;4,664;;;;;;
2,384;307,354;0,139;4,668;;;;;;
2,385;307,354;0,136;4,668;;;;;;
2,386;306,914;0,136;4,680;;;;;;
2,387;306,914;0,136;4,680;;;;;;
2,388;306,563;0,142;4,668;;;;;;
2,389;306,563;0,138;4,668;;;;;;
2,39;306,123;0,138;4,640;;;;;;
2,391;306,123;0,127;4,640;;;;;;
2,392;305,771;0,127;4,640;;;;;;
2,393;305,771;0,133;4,640;;;;;;
2,394;305,332;0,133;4,640;;;;;;
2,395;305,332;0,133;4,640;;;;;;
2,396;304,980;0,132;4,628;;;;;;
2,397;304,980;0,129;4,628;;;;;;
2,398;304,629;0,129;4,640;;;;;;
2,399;304,629;0,138;4,640;;;;;;
2,4;304,189;0,138;4,628;;;;;;
2,401;304,189;0,135;4,628;;;;;;
2,402;303,838;0,135;4,648;;;;;;
2,403;303,838;0,137;4,648;;;;;;
2,404;303,486;0,137;4,672;;;;;;
2,405;303,486;0,139;4,672;;;;;;
2,406;303,135;0,139;4,656;;;;;;
2,407;303,135;0,135;4,656;;;;;;
2,408;302,783;0,135;4,644;;;;;;
2,409;302,783;0,135;4,644;;;;;;
2,41;302,432;0,135;4,644;;;;;;
2,411;302,432;0,147;4,644;;;;;;
2,412;302,080;0,137;4,636;;;;;;
2,413;301,729;0,137;4,636;;;;;;
2,414;301,289;0,147;4,628;;;;;;
2,415;301,289;0,147;4,628;;;;;;
2,416;300,938;0,144;4,620;;;;;;
2,417;300,938;0,144;4,620;;;;;;
2,418;300,938;0,144;4,620;;;;;;
2,419;300,586;0,141;4,624;;;;;;
2,42;300,586;0,141;4,624;;;;;;
2,421;300,586;0,149;4,624;;;;;;
2,422;300,146;0,149;4,604;;;;;;
2,423;300,146;0,144;4,604;;;;;;
2,424;299,795;0,144;4,608;;;;;;
2,425;299,795;0,133;4,608;;;;;;
2,426;299,443;0,133;4,624;;;;;;
2,427;299,443;0,142;4,624;;;;;;
2,428;299,004;0,142;4,612;;;;;;
2,429;299,004;0,129;4,612;;;;;;
2,43;298,652;0,129;4,628;;;;;;
2,431;298,652;0,000;4,628;;;;;;
2,432;298,301;0,000;3,400;;;;;;
2,433;298,301;0,000;3,400;;;;;;
2,434;297,949;0,000;3,372;;;;;;
2,435;297,949;0,000;3,372;;;;;;
2,436;297,598;0,000;3,452;;;;;;
2,437;297,598;0,000;3,452;;;;;;
2,438;297,334;0,000;3,432;;;;;;
2,439;297,334;0,000;3,432;;;;;;
2,44;296,895;0,000;3,420;;;;;;
2,441;296,895;0,000;3,420;;;;;;
2,442;296,631;0,000;3,396;;;;;;
2,443;296,631;0,000;3,396;;;;;;
2,444;296,279;0,000;3,364;;;;;;
2,445;296,279;0,000;3,364;;;;;;
2,446;296,016;0,000;3,352;;;;;;
2,447;296,016;0,000;3,352;;;;;;
2,448;295,664;0,000;3,332;;;;;;
2,449;295,664;0,000;3,332;;;;;;
2,45;295,400;0,000;3,304;;;;;;
2,451;295,400;0,000;3,304;;;;;;
2,452;295,049;0,000;3,284;;;;;;
2,453;295,049;0,000;3,284;;;;;;
2,454;294,697;0,000;3,248;;;;;;
2,455;294,697;0,000;3,248;;;;;;
2,456;294,346;0,000;3,248;;;;;;
2,457;294,346;0,000;3,248;;;;;;
2,458;293,994;0,000;3,240;;;;;;
2,459;293,994;0,000;3,240;;;;;;
2,46;293,555;0,000;3,184;;;;;;
2,461;293,555;0,000;3,184;;;;;;
2,462;293,203;0,000;3,172;;;;;;
2,463;293,203;0,000;3,172;;;;;;
2,464;292,939;0,000;3,136;;;;;;
2,465;292,939;0,000;3,136;;;;;;
2,466;292,500;0,000;3,200;;;;;;
2,467;292,500;0,000;3,200;;;;;;
2,468;292,148;0,000;3,188;;;;;;
2,469;292,148;0,000;3,188;;;;;;
2,47;291,885;0,000;3,164;;;;;;
2,471;291,885;0,000;3,164;;;;;;
2,472;291,533;0,000;3,136;;;;;;
2,473;291,533;0,000;3,136;;;;;;
2,474;291,270;0,000;3,160;;;;;;
2,475;291,270;0,000;3,160;;;;;;
2,476;290,918;0,000;3,148;;;;;;
2,477;290,918;0,000;3,148;;;;;;
2,478;290,654;0,000;3,096;;;;;;
2,479;290,654;0,000;3,096;;;;;;
2,48;290,303;0,000;3,112;;;;;;
2,481;290,303;0,000;3,112;;;;;;
2,482;290,039;0,000;3,116;;;;;;
2,483;290,039;0,000;3,116;;;;;;
2,484;289,775;0,000;3,040;;;;;;
2,485;289,775;0,000;3,040;;;;;;
2,486;289,512;0,000;3,056;;;;;;
2,487;289,512;0,000;3,056;;;;;;
2,488;289,248;0,000;3,028;;;;;;
2,489;289,248;0,000;3,028;;;;;;
2,49;288,896;0,000;3,028;;;;;;
2,491;288,896;0,000;3,028;;;;;;
2,492;288,545;0,000;2,964;;;;;;
2,493;288,545;0,000;2,964;;;;;;
2,494;288,193;0,000;3,000;;;;;;
2,495;288,193;0,000;3,000;;;;;;
2,496;287,930;0,000;2,956;;;;;;
2,497;287,930;0,000;2,956;;;;;;
2,498;287,578;0,000;2,940;;;;;;
2,499;287,578;0,000;2,940;;;;;;
2,5;287,314;0,000;2,952;;;;;;
2,501;287,314;0,000;2,952;;;;;;
2,502;286,963;0,000;2,888;;;;;;
2,503;286,963;0,000;2,888;;;;;;
2,504;286,699;0,000;2,864;;;;;;
2,505;286,699;0,000;2,864;;;;;;
2,506;286,348;0,000;2,848;;;;;;
2,507;286,348;0,000;2,848;;;;;;
2,508;286,084;0,000;2,864;;;;;;
2,509;286,084;0,000;2,864;;;;;;
2,51;285,820;0,000;2,876;;;;;;
2,511;285,820;0,000;2,876;;;;;;
2,512;285,557;0,000;2,812;;;;;;
2,513;285,557;0,000;2,812;;;;;;
2,514;285,293;0,000;2,768;;;;;;
2,515;285,293;0,000;2,768;;;;;;
2,516;285,029;0,000;2,824;;;;;;
2,517;285,029;0,000;2,824;;;;;;
2,518;284,766;0,000;2,800;;;;;;
2,519;284,766;0,000;2,800;;;;;;
2,52;284,414;0,000;2,748;;;;;;
2,521;284,414;0,000;2,748;;;;;;
2,522;284,238;0,000;2,716;;;;;;
2,523;284,238;0,000;2,716;;;;;;
2,524;283,887;0,000;2,768;;;;;;
2,525;283,887;0,000;2,768;;;;;;
2,526;283,711;0,000;2,732;;;;;;
2,527;283,711;0,000;2,732;;;;;;
2,528;283,447;0,000;2,688;;;;;;
2,529;283,447;0,000;2,688;;;;;;
2,53;283,184;0,000;2,696;;;;;;
2,531;283,184;0,000;2,696;;;;;;
2,532;282,920;0,000;2,612;;;;;;
2,533;282,920;0,000;2,612;;;;;;
2,534;282,568;0,000;2,616;;;;;;
2,535;282,568;0,000;2,616;;;;;;
2,536;282,305;0,000;2,656;;;;;;
2,537;282,305;0,000;2,656;;;;;;
2,538;282,041;0,000;2,576;;;;;;
2,539;282,041;0,000;2,576;;;;;;
2,54;281,689;0,000;2,564;;;;;;
2,541;281,689;0,000;2,564;;;;;;
2,542;281,338;0,000;2,592;;;;;;
2,543;281,338;0,000;2,592;;;;;;
2,544;281,074;0,000;2,540;;;;;;
2,545;281,074;0,000;2,540;;;;;;
2,546;280,811;0,000;2,568;;;;;;
2,547;280,811;0,000;2,568;;;;;;
2,548;280,547;0,000;2,488;;;;;;
2,549;280,547;0,000;2,488;;;;;;
2,55;280,283;0,000;2,520;;;;;;
2,551;280,283;0,000;2,520;;;;;;
2,552;280,020;0,000;2,524;;;;;;
2,553;280,020;0,000;2,524;;;;;;
2,554;279,756;0,000;2,424;;;;;;
2,555;279,756;0,000;2,424;;;;;;
2,556;279,492;0,000;2,504;;;;;;
2,557;279,492;0,000;2,504;;;;;;
2,558;279,229;0,000;2,468;;;;;;
2,559;279,229;0,000;2,468;;;;;;
2,56;278,877;0,000;2,464;;;;;;
2,561;278,877;0,000;2,464;;;;;;
2,562;278,701;0,000;2,376;;;;;;
2,563;278,701;0,000;2,376;;;;;;
2,564;278,438;0,000;2,416;;;;;;
2,565;278,438;0,000;2,416;;;;;;
2,566;278,174;0,000;2,380;;;;;;
2,567;278,174;0,000;2,380;;;;;;
2,568;277,998;0,000;2,336;;;;;;
2,569;277,998;0,000;2,336;;;;;;
2,57;277,734;0,000;2,348;;;;;;
2,571;277,734;0,000;2,348;;;;;;
2,572;277,471;0,000;2,308;;;;;;
2,573;277,471;0,000;2,308;;;;;;
2,574;277,207;0,000;2,256;;;;;;
2,575;277,207;0,000;2,256;;;;;;
2,576;277,031;0,000;2,292;;;;;;
2,577;277,031;0,000;2,292;;;;;;
2,578;276,768;0,000;2,252;;;;;;
2,579;276,768;0,000;2,252;;;;;;
2,58;276,504;0,000;2,240;;;;;;
2,581;276,504;0,000;2,240;;;;;;
2,582;276,240;0,000;2,240;;;;;;
2,583;276,240;0,000;2,240;;;;;;
2,584;275,889;0,000;2,224;;;;;;
2,585;275,889;0,000;2,224;;;;;;
2,586;275,713;0,000;2,148;;;;;;
2,587;275,713;0,000;2,148;;;;;;
2,588;275,449;0,000;2,180;;;;;;
2,589;275,449;0,000;2,180;;;;;;
2,59;275,186;0,000;2,176;;;;;;
2,591;275,186;0,000;2,176;;;;;;
2,592;274,922;0,000;2,164;;;;;;
2,593;274,922;0,000;2,164;;;;;;
2,594;274,570;0,000;2,152;;;;;;
2,595;274,570;0,000;2,152;;;;;;
2,596;274,395;0,000;2,072;;;;;;
2,597;274,395;0,000;2,072;;;;;;
2,598;274,131;0,000;2,112;;;;;;
2,599;274,131;0,000;2,112;;;;;;
2,6;273,867;0,000;2,108;;;;;;
2,601;273,867;0,000;2,108;;;;;;
2,602;273,691;0,000;2,012;;;;;;
2,603;273,691;0,000;2,012;;;;;;
2,604;273,340;0,000;2,080;;;;;;
2,605;273,340;0,000;2,080;;;;;;
2,606;273,076;0,000;2,004;;;;;;
2,607;273,076;0,000;2,004;;;;;;
2,608;272,813;0,000;2,044;;;;;;
2,609;272,813;0,000;2,040;;;;;;
2,61;272,637;0,000;2,040;;;;;;
2,611;272,637;0,000;2,040;;;;;;
2,612;272,461;0,000;1,960;;;;;;
2,613;272,461;0,000;1,960;;;;;;
2,614;272,285;0,000;2,000;;;;;;
2,615;272,285;0,000;2,000;;;;;;
2,616;272,021;0,000;1,972;;;;;;
2,617;272,021;0,000;1,972;;;;;;
2,618;271,846;0,000;1,968;;;;;;
2,619;271,846;0,000;1,968;;;;;;
2,62;271,670;0,000;1,912;;;;;;
2,621;271,670;0,000;1,912;;;;;;
2,622;271,406;0,000;1,924;;;;;;
2,623;271,406;0,000;1,924;;;;;;
2,624;271,230;0,000;1,904;;;;;;
2,625;271,230;0,000;1,904;;;;;;
2,626;270,967;0,000;1,828;;;;;;
2,627;270,967;0,000;1,828;;;;;;
2,628;270,791;0,000;1,856;;;;;;
2,629;270,791;0,000;1,856;;;;;;
2,63;270,615;0,000;1,812;;;;;;
2,631;270,615;0,000;1,816;;;;;;
2,632;270,439;0,000;1,816;;;;;;
2,633;270,439;0,000;1,816;;;;;;
2,634;270,176;0,000;1,808;;;;;;
2,635;270,176;0,000;1,808;;;;;;
2,636;269,912;0,000;1,784;;;;;;
2,637;269,912;0,000;1,784;;;;;;
2,638;269,736;0,000;1,760;;;;;;
2,639;269,736;0,000;1,760;;;;;;
2,64;269,561;0,000;1,756;;;;;;
2,641;269,561;0,000;1,756;;;;;;
2,642;269,385;0,000;1,744;;;;;;
2,643;269,385;0,000;1,744;;;;;;
2,644;269,121;0,000;1,732;;;;;;
2,645;269,121;0,000;1,732;;;;;;
2,646;268,945;0,000;1,684;;;;;;
2,647;268,945;0,000;1,644;;;;;;
2,648;268,682;0,000;1,644;;;;;;
2,649;268,682;0,000;1,644;;;;;;
2,65;268,506;0,000;1,688;;;;;;
2,651;268,506;0,000;1,680;;;;;;
2,652;268,330;0,000;1,680;;;;;;
2,653;268,330;0,000;1,680;;;;;;
2,654;268,154;0,000;1,668;;;;;;
2,655;268,154;0,000;1,668;;;;;;
2,656;267,891;0,000;1,652;;;;;;
2,657;267,891;0,000;1,652;;;;;;
2,658;267,715;0,000;1,608;;;;;;
2,659;267,715;0,000;1,608;;;;;;
2,66;267,539;0,000;1,572;;;;;;
2,661;267,539;0,000;1,580;;;;;;
2,662;267,363;0,000;1,580;;;;;;
2,663;267,363;0,000;1,604;;;;;;
2,664;267,188;0,000;1,604;;;;;;
2,665;267,188;0,000;1,588;;;;;;
2,666;267,012;0,000;1,588;;;;;;
2,667;267,012;0,000;1,580;;;;;;
2,668;266,748;0,000;1,580;;;;;;
2,669;266,748;0,000;1,560;;;;;;
2,67;266,572;0,000;1,560;;;;;;
2,671;266,572;0,000;1,548;;;;;;
2,672;266,309;0,000;1,548;;;;;;
2,673;266,309;0,000;1,536;;;;;;
2,674;266,221;0,000;1,536;;;;;;
2,675;266,221;0,000;1,536;;;;;;
2,676;266,045;0,000;1,520;;;;;;
2,677;266,045;0,000;1,476;;;;;;
2,678;265,869;0,000;1,476;;;;;;
2,679;265,869;0,000;1,500;;;;;;
2,68;265,693;0,000;1,500;;;;;;
2,681;265,693;0,000;1,420;;;;;;
2,682;265,518;0,000;1,420;;;;;;
2,683;265,518;0,000;1,444;;;;;;
2,684;265,254;0,000;1,444;;;;;;
2,685;265,254;0,000;1,392;;;;;;
2,686;265,166;0,000;1,392;;;;;;
2,687;265,166;0,000;1,388;;;;;;
2,688;264,990;0,000;1,388;;;;;;
2,689;264,990;0,000;1,352;;;;;;
2,69;264,814;0,000;1,352;;;;;;
2,691;264,814;0,000;1,376;;;;;;
2,692;264,639;0,000;1,376;;;;;;
2,693;264,639;0,000;1,364;;;;;;
2,694;264,375;0,000;1,364;;;;;;
2,695;264,375;0,000;1,316;;;;;;
2,696;264,287;0,000;1,316;;;;;;
2,697;264,287;0,000;1,344;;;;;;
2,698;264,111;0,000;1,344;;;;;;
2,699;264,111;0,000;1,292;;;;;;
2,7;263,936;0,000;1,292;;;;;;
2,701;263,936;0,000;1,304;;;;;;
2,702;263,848;0,000;1,304;;;;;;
2,703;263,848;0,000;1,304;;;;;;
2,704;263,672;0,000;1,304;;;;;;
2,705;263,672;0,000;1,276;;;;;;
2,706;263,496;0,000;1,276;;;;;;
2,707;263,496;0,000;1,272;;;;;;
2,708;263,320;0,000;1,272;;;;;;
2,709;263,320;0,000;1,268;;;;;;
2,71;263,145;0,000;1,268;;;;;;
2,711;263,145;0,000;1,272;;;;;;
2,712;263,057;0,000;1,272;;;;;;
2,713;263,057;0,000;1,260;;;;;;
2,714;262,881;0,000;1,260;;;;;;
2,715;262,881;0,000;1,244;;;;;;
2,716;262,793;0,000;1,244;;;;;;
2,717;262,793;0,000;1,244;;;;;;
2,718;262,617;0,000;1,244;;;;;;
2,719;262,617;0,000;1,244;;;;;;
2,72;262,441;0,000;1,244;;;;;;
2,721;262,441;0,000;1,236;;;;;;
2,722;262,266;0,000;1,236;;;;;;
2,723;262,178;0,000;1,232;;;;;;
2,724;262,178;0,000;1,232;;;;;;
2,725;262,178;0,000;1,208;;;;;;
2,726;262,002;0,000;1,208;;;;;;
2,727;262,002;0,000;1,240;;;;;;
2,728;261,914;0,000;1,240;;;;;;
2,729;261,738;0,000;1,232;;;;;;
2,73;261,738;0,000;1,232;;;;;;
2,731;261,738;0,000;1,208;;;;;;
2,732;261,563;0,000;1,208;;;;;;
2,733;261,563;0,000;1,220;;;;;;
2,734;261,475;0,000;1,220;;;;;;
2,735;261,475;0,000;1,212;;;;;;
2,736;261,299;0,000;1,212;;;;;;
2,737;261,299;0,000;1,192;;;;;;
2,738;261,123;0,000;1,192;;;;;;
2,739;261,123;0,000;1,188;;;;;;
2,74;260,947;0,000;1,188;;;;;;
2,741;260,947;0,000;1,196;;;;;;
2,742;260,859;0,000;1,196;;;;;;
2,743;260,859;0,000;1,180;;;;;;
2,744;260,684;0,000;1,180;;;;;;
2,745;260,508;0,000;1,188;;;;;;
2,746;260,508;0,000;1,188;;;;;;
2,747;260,508;0,000;1,180;;;;;;
2,748;260,332;0,000;1,180;;;;;;
2,749;260,332;0,000;1,168;;;;;;
2,75;260,244;0,000;1,168;;;;;;
2,751;260,244;0,000;1,168;;;;;;
2,752;260,156;0,000;1,168;;;;;;
2,753;260,156;0,000;1,168;;;;;;
2,754;259,980;0,000;1,168;;;;;;
2,755;259,980;0,000;1,160;;;;;;
2,756;259,805;0,000;1,160;;;;;;
2,757;259,805;0,000;1,152;;;;;;
2,758;259,717;0,000;1,152;;;;;;
2,759;259,717;0,000;1,156;;;;;;
2,76;259,541;0,000;1,156;;;;;;
2,761;259,541;0,000;1,140;;;;;;
2,762;259,453;0,000;1,140;;;;;;
2,763;259,453;0,000;1,152;;;;;;
2,764;259,365;0,000;1,152;;;;;;
2,765;259,365;0,000;1,148;;;;;;
2,766;259,189;0,000;1,148;;;;;;
2,767;259,189;0,000;1,136;;;;;;
2,768;259,102;0,000;1,136;;;;;;
2,769;259,102;0,000;1,144;;;;;;
2,77;258,926;0,000;1,144;;;;;;
2,771;258,926;0,000;1,140;;;;;;
2,772;258,838;0,000;1,140;;;;;;
2,773;258,838;0,000;1,144;;;;;;
2,774;258,750;0,000;1,144;;;;;;
2,775;258,750;0,000;1,128;;;;;;
2,776;258,574;0,000;1,128;;;;;;
2,777;258,574;0,000;1,140;;;;;;
2,778;258,486;0,000;1,140;;;;;;
2,779;258,486;0,000;1,128;;;;;;
2,78;258,398;0,000;1,128;;;;;;
2,781;258,398;0,000;1,048;;;;;;
2,782;258,223;0,000;1,048;;;;;;
2,783;258,223;0,000;1,068;;;;;;
2,784;258,135;0,000;1,068;;;;;;
2,785;258,135;0,000;1,068;;;;;;
2,786;258,047;0,000;1,068;;;;;;
2,787;258,047;0,000;1,060;;;;;;
